10	18279	1
10	18311	1
10	18812	1
10	18815	1
10	18834	1
10	19125	1
10	19182	1
10	19213	2
47	673	1
47	709	1
47	956	1
47	1079	1
47	1309	1
47	2354	1
47	2365	1
47	2699	1
47	2745	2
47	2871	3
47	2891	1
47	2939	1
47	3365	1
47	3544	1
47	4496	2
47	4513	3
47	4634	1
47	5136	1
47	5438	1
47	5970	1
47	6003	1
47	8854	1
47	8904	1
47	8905	3
47	9069	2
47	9318	3
47	9535	1
47	9542	1
47	10438	2
47	10521	1
47	10889	1
47	10929	1
47	10954	2
47	10955	2
47	11054	1
47	11556	1
47	12107	2
47	12329	1
47	12454	1
47	12739	1
47	12909	1
47	14023	1
47	14141	1
47	14485	1
47	14509	2
47	14673	1
47	14722	1
47	14767	3
47	15602	1
47	15641	1
47	16860	1
47	17282	1
47	17822	1
47	17827	1
47	17830	1
47	18078	1
47	18311	3
47	18313	3
47	18354	1
47	18803	1
47	19147	1
47	19213	1
92	111	48
92	119	6
92	153	26
92	160	5
92	208	1
92	220	10
92	255	1
92	310	1
92	329	2
92	441	1
92	534	1
92	535	2
92	589	7
92	622	1
92	673	10
92	684	3
92	692	19
92	761	2
92	765	4
92	830	2
92	956	2
92	967	4
92	979	25
92	982	3
92	1007	1
92	1026	18
92	1027	4
92	1061	10
92	1079	1
92	1090	1
92	1144	6
92	1212	1
92	1224	5
92	1233	1
92	1234	2
92	1290	1
92	1309	6
92	1340	1
92	1371	5
92	1445	5
92	1446	1
92	1468	3
92	1478	1
92	1621	9
92	1625	2
92	1689	2
92	1695	1
92	1764	35
92	1800	2
92	1966	1
92	1988	5
92	2003	1
92	2012	3
92	2030	1
92	2061	1
92	2123	8
92	2172	46
92	2179	1
92	2190	1
92	2305	3
92	2327	1
92	2354	36
92	2365	48
92	2479	4
92	2498	2
92	2500	2
92	2599	4
92	2618	2
92	2683	2
92	2745	32
92	2780	1
92	2783	3
92	2790	1
92	2857	2
92	2862	1
92	2871	8
92	2891	14
92	2939	32
92	2941	1
92	2969	19
92	2978	1
92	2986	1
92	2990	1
92	3008	2
92	3121	4
92	3134	1
92	3179	1
92	3222	3
92	3224	2
92	3231	1
92	3321	1
92	3334	2
92	3350	4
92	3394	1
92	3398	1
92	3399	1
92	3406	4
92	3476	5
92	3501	1
92	3525	8
92	3556	1
92	3704	1
92	3761	2
92	3780	1
92	3783	2
92	3789	2
92	3877	2
92	3962	1
92	3971	7
92	3978	2
92	4001	2
92	4225	1
92	4236	1
92	4241	1
92	4270	2
92	4279	17
92	4280	1
92	4283	1
92	4334	1
92	4340	12
92	4342	7
92	4391	7
92	4402	2
92	4421	1
92	4435	24
92	4443	4
92	4496	5
92	4513	11
92	4556	1
92	4594	1
92	4600	2
92	4604	1
92	4608	2
92	4615	1
92	4685	2
92	4686	2
92	4700	1
92	4766	1
92	4857	3
92	4918	2
92	4948	1
92	4980	1
92	5040	1
92	5067	1
92	5107	1
92	5136	2
92	5281	2
92	5405	27
92	5420	2
92	5422	1
92	5438	102
92	5439	2
92	5465	2
92	5503	7
92	5504	1
92	5613	1
92	5674	2
92	5677	11
92	5697	1
92	5710	2
92	5909	2
92	5926	1
92	5931	3
92	5938	2
92	5970	10
92	5984	11
92	5997	12
92	6022	3
92	6023	1
92	6032	2
92	6039	3
92	6051	2
92	6086	5
92	6131	1
92	6157	1
92	6225	1
92	6285	1
92	6465	1
92	6466	1
92	6467	1
92	6468	1
92	6535	7
92	6536	1
92	6756	17
92	6764	13
92	6917	19
92	7010	1
92	7012	7
92	7039	1
92	7060	2
92	7080	1
92	7082	2
92	7088	6
92	7147	1
92	7167	2
92	7170	1
92	7202	1
92	7371	1
92	7479	2
92	7494	3
92	7573	4
92	7580	3
92	7706	3
92	7738	7
92	7749	1
92	7913	1
92	8080	1
92	8114	1
92	8139	5
92	8153	1
92	8165	2
92	8208	2
92	8222	4
92	8280	2
92	8329	1
92	8391	9
92	8395	7
92	8396	5
92	8408	4
92	8435	2
92	8437	2
92	8438	2
92	8440	1
92	8442	1
92	8459	3
92	8463	1
92	8487	3
92	8629	1
92	8638	5
92	8651	11
92	8657	1
92	8741	2
92	8763	1
92	8783	1
92	8785	3
92	8791	1
92	8839	3
92	8854	84
92	8872	2
92	8873	1
92	8884	3
92	8885	1
92	8904	81
92	8905	31
92	8916	1
92	8960	3
92	8961	2
92	8978	1
92	8993	1
92	9029	1
92	9059	2
92	9069	73
92	9159	1
92	9186	1
92	9226	3
92	9233	1
92	9261	1
92	9277	1
92	9291	2
92	9311	4
92	9456	1
92	9535	5
92	9616	1
92	9674	1
92	9675	1
92	9702	1
92	9846	2
92	9847	1
92	9882	2
92	9912	4
92	9956	1
92	9990	3
92	9995	1
92	9996	3
92	10040	6
92	10089	1
92	10093	5
92	10107	3
92	10138	18
92	10139	2
92	10213	1
92	10244	33
92	10266	2
92	10327	1
92	10339	2
92	10377	1
92	10382	5
92	10399	1
92	10438	4
92	10483	1
92	10492	25
92	10521	1
92	10555	2
92	10582	1
92	10695	1
92	10734	3
92	10748	2
92	10774	2
92	10839	1
92	10889	21
92	10910	1
92	10916	1
92	10929	6
92	10948	3
92	10954	40
92	10955	17
92	11053	2
92	11054	6
92	11074	9
92	11084	3
92	11105	5
92	11198	5
92	11321	28
92	11322	11
92	11556	12
92	11770	2
92	11866	1
92	11880	2
92	11966	12
92	11971	4
92	12006	5
92	12007	4
92	12025	1
92	12064	20
92	12079	2
92	12103	5
92	12107	45
92	12133	2
92	12137	2
92	12139	3
92	12171	3
92	12177	3
92	12191	17
92	12245	7
92	12284	2
92	12285	2
92	12329	1
92	12333	6
92	12376	1
92	12437	8
92	12454	7
92	12472	2
92	12598	1
92	12630	4
92	12676	9
92	12739	55
92	12776	3
92	12842	1
92	12908	1
92	12909	1
92	12970	2
92	12992	2
92	13022	1
92	13039	2
92	13091	1
92	13108	5
92	13109	3
92	13113	8
92	13253	1
92	13257	1
92	13306	1
92	13310	14
92	13317	1
92	13334	1
92	13378	2
92	13444	2
92	13450	4
92	13453	2
92	13469	1
92	13523	1
92	13563	7
92	13584	4
92	13616	1
92	13652	17
92	13681	1
92	13698	1
92	13782	5
92	13872	1
92	13874	5
92	13881	5
92	13883	1
92	13886	1
92	13984	1
92	13986	2
92	13989	7
92	14014	3
92	14023	7
92	14028	17
92	14029	4
92	14116	1
92	14141	3
92	14146	2
92	14154	1
92	14284	2
92	14346	9
92	14372	1
92	14380	2
92	14406	1
92	14424	1
92	14450	1
92	14483	1
92	14485	9
92	14486	3
92	14509	2
92	14512	11
92	14540	1
92	14619	6
92	14626	3
92	14672	4
92	14673	30
92	14722	36
92	14734	1
92	14742	1
92	14749	2
92	14767	56
92	14790	6
92	14843	1
92	14845	1
92	14927	1
92	14948	1
92	14949	2
92	14999	1
92	15000	1
92	15009	1
92	15053	3
92	15096	3
92	15139	6
92	15152	2
92	15182	2
92	15183	3
92	15197	9
92	15220	15
92	15278	4
92	15346	42
92	15351	2
92	15412	5
92	15576	1
92	15602	7
92	15641	41
92	15642	7
92	15664	2
92	15692	6
92	15701	1
92	15707	4
92	15719	1
92	15750	4
92	15900	2
92	16034	1
92	16057	10
92	16059	6
92	16084	1
92	16085	3
92	16093	1
92	16112	3
92	16127	2
92	16134	1
92	16136	1
92	16141	2
92	16181	2
92	16199	1
92	16243	1
92	16321	1
92	16380	5
92	16397	2
92	16398	1
92	16399	1
92	16433	1
92	16435	11
92	16436	3
92	16438	1
92	16718	3
92	16728	2
92	16790	1
92	16807	1
92	16811	1
92	16860	5
92	17013	1
92	17018	2
92	17019	7
92	17024	1
92	17073	1
92	17119	14
92	17144	1
92	17164	1
92	17167	15
92	17183	6
92	17211	1
92	17216	39
92	17254	20
92	17282	2
92	17311	3
92	17338	1
92	17340	10
92	17341	4
92	17430	4
92	17497	31
92	17500	1
92	17502	1
92	17545	6
92	17558	2
92	17571	1
92	17573	1
92	17658	1
92	17668	1
92	17678	2
92	17695	3
92	17706	2
92	17760	1
92	17790	1
92	17811	9
92	17822	2
92	17827	3
92	17829	4
92	17830	1
92	17851	2
92	17877	2
92	17910	1
92	18035	5
92	18078	5
92	18138	2
92	18171	5
92	18279	3
92	18281	8
92	18311	5
92	18313	1
92	18354	3
92	18369	1
92	18393	10
92	18407	2
92	18500	2
92	18501	1
92	18529	1
92	18542	4
92	18577	3
92	18589	3
92	18594	3
92	18619	3
92	18620	1
92	18646	9
92	18701	1
92	18704	1
92	18731	3
92	18768	1
92	18803	1
92	18812	1
92	18815	7
92	18834	7
92	18990	2
92	19005	1
92	19019	1
92	19125	5
92	19144	2
92	19147	9
92	19151	5
92	19158	5
92	19182	17
92	19187	1
92	19213	6
92	19263	1
111	119	6
111	153	13
111	160	15
111	220	4
111	255	1
111	341	2
111	492	1
111	589	3
111	673	5
111	684	4
111	692	5
111	761	1
111	765	1
111	830	1
111	956	1
111	967	2
111	979	11
111	982	1
111	1007	1
111	1026	17
111	1027	2
111	1050	1
111	1061	1
111	1090	1
111	1122	1
111	1144	2
111	1212	1
111	1224	2
111	1233	1
111	1290	3
111	1294	1
111	1305	1
111	1309	4
111	1340	1
111	1445	5
111	1446	1
111	1468	1
111	1621	2
111	1689	2
111	1764	13
111	1787	1
111	1800	3
111	1966	1
111	2003	1
111	2012	3
111	2030	1
111	2122	1
111	2123	7
111	2172	16
111	2291	1
111	2305	1
111	2327	1
111	2354	13
111	2365	44
111	2471	1
111	2479	1
111	2500	1
111	2599	1
111	2618	2
111	2683	1
111	2745	17
111	2768	1
111	2780	1
111	2783	2
111	2857	1
111	2862	1
111	2871	1
111	2891	3
111	2904	1
111	2939	25
111	2969	20
111	3121	2
111	3126	1
111	3179	1
111	3184	1
111	3222	1
111	3224	1
111	3334	2
111	3476	3
111	3525	8
111	3761	1
111	3780	1
111	3789	1
111	3856	1
111	3877	1
111	3910	1
111	3971	6
111	4001	3
111	4006	1
111	4225	1
111	4236	1
111	4270	1
111	4279	5
111	4280	1
111	4322	1
111	4340	3
111	4342	4
111	4391	1
111	4402	1
111	4421	1
111	4435	19
111	4496	4
111	4513	3
111	4600	2
111	4830	1
111	4857	1
111	4873	1
111	4918	1
111	5067	1
111	5088	4
111	5136	2
111	5281	3
111	5404	3
111	5405	10
111	5438	59
111	5439	1
111	5465	1
111	5503	3
111	5677	4
111	5756	1
111	5931	1
111	5970	5
111	5984	5
111	5997	2
111	6022	2
111	6032	2
111	6085	2
111	6086	2
111	6535	4
111	6536	1
111	6605	3
111	6756	6
111	6764	4
111	6821	1
111	6917	3
111	7010	1
111	7012	4
111	7039	1
111	7080	1
111	7088	2
111	7147	1
111	7153	1
111	7167	1
111	7170	2
111	7388	1
111	7479	1
111	7494	4
111	7580	1
111	7706	1
111	7738	6
111	8080	1
111	8114	1
111	8139	1
111	8165	2
111	8208	2
111	8222	1
111	8329	1
111	8395	3
111	8396	1
111	8401	2
111	8408	1
111	8435	4
111	8486	2
111	8487	3
111	8539	1
111	8553	1
111	8585	1
111	8638	4
111	8651	1
111	8657	1
111	8741	1
111	8763	1
111	8783	1
111	8785	1
111	8791	2
111	8839	2
111	8842	1
111	8854	28
111	8872	1
111	8873	2
111	8904	51
111	8905	10
111	8960	1
111	8961	1
111	8993	1
111	9069	17
111	9186	1
111	9226	1
111	9233	2
111	9277	1
111	9291	2
111	9311	4
111	9318	1
111	9370	1
111	9456	1
111	9535	4
111	9616	1
111	9674	2
111	9832	1
111	9846	1
111	9882	1
111	9885	1
111	9912	2
111	9995	1
111	9996	1
111	10040	4
111	10093	3
111	10138	11
111	10139	1
111	10244	11
111	10266	1
111	10289	1
111	10327	1
111	10339	1
111	10340	1
111	10351	1
111	10377	1
111	10382	1
111	10399	1
111	10483	2
111	10492	7
111	10521	1
111	10524	1
111	10746	1
111	10748	4
111	10774	1
111	10889	5
111	10929	6
111	10954	7
111	10955	6
111	10990	4
111	11054	3
111	11074	6
111	11084	1
111	11105	4
111	11164	1
111	11198	3
111	11321	11
111	11322	4
111	11556	8
111	11770	2
111	11866	1
111	11932	1
111	11966	5
111	11971	1
111	12006	6
111	12007	2
111	12025	1
111	12064	10
111	12079	3
111	12107	17
111	12133	1
111	12139	1
111	12171	5
111	12191	6
111	12245	6
111	12247	1
111	12284	1
111	12285	1
111	12329	1
111	12333	3
111	12397	1
111	12437	4
111	12454	2
111	12565	1
111	12676	2
111	12739	26
111	12776	1
111	12842	1
111	12992	2
111	13108	6
111	13109	1
111	13113	2
111	13257	1
111	13310	2
111	13317	1
111	13334	1
111	13450	2
111	13471	1
111	13523	1
111	13548	1
111	13564	1
111	13584	4
111	13652	8
111	13681	1
111	13782	2
111	13799	1
111	13881	7
111	13989	2
111	14014	1
111	14023	4
111	14024	1
111	14028	18
111	14029	1
111	14103	2
111	14128	1
111	14141	3
111	14146	3
111	14154	1
111	14250	2
111	14284	1
111	14346	15
111	14424	1
111	14485	2
111	14509	2
111	14512	15
111	14619	5
111	14626	2
111	14672	1
111	14673	9
111	14722	33
111	14742	1
111	14749	1
111	14767	17
111	14790	1
111	14845	1
111	14927	1
111	14948	1
111	14962	1
111	14999	2
111	15053	3
111	15139	1
111	15152	2
111	15164	1
111	15197	6
111	15220	3
111	15278	1
111	15346	22
111	15412	1
111	15602	4
111	15629	1
111	15641	40
111	15642	3
111	15650	1
111	15692	3
111	15707	1
111	15733	1
111	15750	1
111	15900	1
111	15957	1
111	16034	2
111	16057	12
111	16059	7
111	16085	1
111	16112	1
111	16141	1
111	16199	2
111	16380	2
111	16397	2
111	16433	2
111	16435	4
111	16436	1
111	16598	3
111	16718	1
111	16811	3
111	16839	1
111	16860	3
111	17013	1
111	17019	4
111	17035	2
111	17073	1
111	17078	2
111	17119	2
111	17167	6
111	17183	2
111	17212	1
111	17216	28
111	17254	4
111	17311	1
111	17338	2
111	17340	5
111	17497	15
111	17545	1
111	17558	1
111	17573	2
111	17706	2
111	17740	1
111	17753	1
111	17790	1
111	17811	8
111	17822	1
111	17827	2
111	17910	1
111	18035	2
111	18078	2
111	18138	1
111	18148	1
111	18171	8
111	18223	1
111	18232	1
111	18279	1
111	18281	1
111	18311	2
111	18354	1
111	18369	1
111	18393	3
111	18407	1
111	18529	1
111	18542	4
111	18577	5
111	18589	2
111	18594	3
111	18646	3
111	18731	1
111	18803	1
111	18815	4
111	18834	4
111	19125	2
111	19144	1
111	19147	21
111	19151	2
111	19158	3
111	19182	6
111	19213	6
111	19273	1
111	19320	1
119	153	1
119	673	1
119	692	1
119	967	1
119	979	6
119	1309	1
119	1445	1
119	1621	2
119	1764	5
119	1800	1
119	1988	1
119	2172	5
119	2354	6
119	2365	3
119	2618	1
119	2683	1
119	2745	3
119	2871	2
119	2939	2
119	2969	5
119	3147	1
119	4340	1
119	4342	2
119	4391	1
119	4435	1
119	4443	2
119	4496	1
119	4604	1
119	4857	1
119	5281	1
119	5404	1
119	5405	3
119	5438	16
119	5674	1
119	5931	1
119	5970	3
119	5984	1
119	5997	1
119	6032	1
119	6051	1
119	6535	1
119	6764	1
119	6917	1
119	7012	2
119	7060	1
119	7147	1
119	7167	1
119	7706	1
119	8080	1
119	8139	1
119	8391	1
119	8408	1
119	8438	1
119	8442	1
119	8539	2
119	8638	2
119	8651	2
119	8657	1
119	8854	5
119	8904	6
119	8905	5
119	8961	2
119	9069	6
119	9112	1
119	9311	1
119	9535	2
119	10040	2
119	10138	2
119	10382	2
119	10492	1
119	10521	2
119	10524	2
119	10774	1
119	10889	2
119	10915	1
119	10948	1
119	10954	3
119	11053	1
119	11054	1
119	11084	1
119	11321	1
119	11322	1
119	11556	1
119	11971	1
119	12006	1
119	12107	3
119	12171	1
119	12177	2
119	12191	1
119	12245	2
119	12285	1
119	12329	1
119	12333	1
119	12676	2
119	12739	4
119	13109	1
119	13450	1
119	13652	3
119	13881	1
119	13986	1
119	13989	1
119	14023	1
119	14028	1
119	14029	1
119	14250	1
119	14346	1
119	14444	1
119	14512	2
119	14626	1
119	14722	5
119	14742	1
119	14767	6
119	14927	1
119	15197	1
119	15220	1
119	15237	1
119	15278	1
119	15346	6
119	15351	1
119	15602	2
119	15641	4
119	15642	1
119	15692	1
119	15750	1
119	15900	1
119	16085	1
119	16127	1
119	16435	1
119	16840	1
119	16860	1
119	17024	1
119	17119	2
119	17167	2
119	17212	1
119	17216	5
119	17254	1
119	17311	1
119	17340	4
119	17497	4
119	17678	1
119	17695	1
119	18035	1
119	18279	1
119	18311	1
119	18314	1
119	18354	1
119	18704	1
119	18731	1
119	18815	1
119	18834	1
119	18841	1
119	19019	1
119	19144	1
119	19147	3
119	19151	1
119	19182	2
119	19213	1
153	160	24
153	220	2
153	240	1
153	255	2
153	441	1
153	492	1
153	589	8
153	673	2
153	684	1
153	692	10
153	830	1
153	979	5
153	1026	15
153	1027	4
153	1061	7
153	1090	2
153	1144	1
153	1290	1
153	1309	7
153	1320	1
153	1340	1
153	1445	1
153	1446	1
153	1468	2
153	1621	3
153	1625	2
153	1764	14
153	1787	1
153	1800	2
153	1812	1
153	1988	1
153	2122	1
153	2123	2
153	2172	18
153	2179	1
153	2190	1
153	2327	1
153	2354	5
153	2365	11
153	2471	1
153	2479	1
153	2500	2
153	2599	1
153	2745	17
153	2783	1
153	2857	1
153	2862	1
153	2871	2
153	2891	2
153	2928	1
153	2939	8
153	2941	1
153	2969	9
153	3008	1
153	3121	1
153	3179	2
153	3184	1
153	3224	1
153	3231	1
153	3350	4
153	3406	1
153	3476	1
153	3525	3
153	3556	1
153	3789	1
153	3802	1
153	3811	1
153	3857	1
153	3934	1
153	3971	3
153	4001	1
153	4051	1
153	4096	1
153	4254	1
153	4279	2
153	4340	4
153	4342	1
153	4435	10
153	4496	1
153	4513	3
153	4535	1
153	4685	5
153	4686	2
153	4700	3
153	4873	1
153	4948	1
153	5088	1
153	5281	2
153	5404	1
153	5405	10
153	5420	1
153	5422	1
153	5438	34
153	5503	3
153	5613	1
153	5674	2
153	5677	2
153	5710	1
153	5756	1
153	5931	4
153	5938	1
153	5970	2
153	5984	12
153	5997	4
153	6022	2
153	6032	2
153	6086	1
153	6225	1
153	6286	1
153	6535	11
153	6536	1
153	6764	3
153	6917	4
153	7012	3
153	7060	1
153	7080	1
153	7388	1
153	7573	1
153	7580	2
153	7706	1
153	7913	1
153	7968	1
153	8165	1
153	8391	1
153	8395	1
153	8408	2
153	8435	1
153	8438	1
153	8442	2
153	8487	1
153	8539	1
153	8629	1
153	8651	1
153	8657	7
153	8741	2
153	8785	1
153	8839	1
153	8842	1
153	8854	23
153	8872	2
153	8873	1
153	8904	31
153	8905	6
153	8960	2
153	8993	2
153	9024	2
153	9069	27
153	9145	1
153	9226	1
153	9291	1
153	9311	1
153	9535	3
153	9613	1
153	9616	1
153	9832	1
153	9882	1
153	9995	1
153	10040	2
153	10131	1
153	10138	12
153	10139	1
153	10142	1
153	10213	1
153	10244	9
153	10327	2
153	10339	1
153	10377	4
153	10382	4
153	10483	1
153	10492	5
153	10521	2
153	10555	2
153	10719	1
153	10734	2
153	10748	2
153	10785	1
153	10889	2
153	10954	7
153	10955	5
153	10990	1
153	11048	1
153	11054	1
153	11074	3
153	11105	4
153	11198	1
153	11210	1
153	11321	3
153	11322	2
153	11556	1
153	11770	3
153	11966	6
153	11971	1
153	12006	1
153	12025	1
153	12064	6
153	12107	21
153	12122	1
153	12133	1
153	12137	1
153	12171	3
153	12177	2
153	12191	1
153	12245	3
153	12329	1
153	12437	5
153	12454	3
153	12630	1
153	12676	5
153	12739	22
153	12776	2
153	13108	3
153	13109	1
153	13113	1
153	13253	1
153	13310	1
153	13453	1
153	13523	1
153	13563	2
153	13652	5
153	13681	1
153	13782	1
153	13989	1
153	14014	1
153	14023	1
153	14028	2
153	14029	1
153	14116	1
153	14146	1
153	14346	2
153	14380	1
153	14406	1
153	14407	2
153	14408	5
153	14483	1
153	14485	2
153	14486	1
153	14512	3
153	14596	1
153	14619	9
153	14626	3
153	14672	2
153	14673	8
153	14722	16
153	14734	1
153	14742	1
153	14767	15
153	14790	3
153	14845	1
153	14999	1
153	15010	1
153	15053	1
153	15096	1
153	15139	2
153	15152	1
153	15197	5
153	15220	3
153	15278	3
153	15346	22
153	15412	1
153	15602	3
153	15641	17
153	15642	4
153	15707	1
153	15750	2
153	15900	1
153	15957	2
153	16032	1
153	16057	3
153	16059	1
153	16127	1
153	16141	1
153	16147	2
153	16321	1
153	16435	2
153	16474	1
153	16515	2
153	17019	4
153	17024	1
153	17119	4
153	17167	7
153	17183	4
153	17216	12
153	17254	4
153	17282	1
153	17311	1
153	17338	1
153	17340	8
153	17497	8
153	17571	1
153	17760	1
153	17790	1
153	17811	4
153	17827	2
153	18035	3
153	18078	2
153	18138	2
153	18171	3
153	18279	1
153	18281	2
153	18314	1
153	18393	3
153	18407	2
153	18577	2
153	18589	1
153	18594	2
153	18619	1
153	18620	1
153	18644	1
153	18778	1
153	18815	2
153	18834	4
153	19125	3
153	19147	8
153	19151	4
153	19158	1
153	19174	1
153	19182	7
153	19187	1
153	19213	4
153	19273	1
160	240	1
160	492	2
160	589	2
160	684	1
160	692	4
160	979	3
160	1026	14
160	1027	1
160	1061	2
160	1090	1
160	1290	1
160	1309	4
160	1445	1
160	1446	2
160	1468	2
160	1564	1
160	1621	1
160	1764	10
160	1787	1
160	1800	5
160	2122	1
160	2123	1
160	2172	7
160	2190	1
160	2327	2
160	2354	4
160	2365	8
160	2500	1
160	2618	2
160	2745	6
160	2862	1
160	2871	1
160	2891	2
160	2928	1
160	2939	7
160	2969	9
160	3131	1
160	3139	1
160	3179	2
160	3184	1
160	3231	1
160	3350	1
160	3525	4
160	3789	1
160	3811	1
160	3971	4
160	4254	1
160	4279	1
160	4340	1
160	4342	4
160	4435	6
160	4496	1
160	4513	2
160	4535	1
160	4594	1
160	4600	2
160	4685	4
160	4686	3
160	4700	4
160	4873	1
160	5126	1
160	5136	1
160	5281	3
160	5404	1
160	5405	4
160	5420	1
160	5438	24
160	5439	2
160	5503	1
160	5677	1
160	5710	2
160	5756	1
160	5931	2
160	5938	1
160	5970	2
160	5984	9
160	5997	1
160	6022	1
160	6086	1
160	6225	1
160	6535	4
160	6536	2
160	6764	1
160	6765	1
160	7012	1
160	7082	1
160	7167	1
160	7388	1
160	7580	1
160	7738	2
160	7968	1
160	8114	1
160	8165	1
160	8391	2
160	8395	2
160	8396	1
160	8401	1
160	8435	1
160	8486	1
160	8539	1
160	8651	2
160	8657	3
160	8741	1
160	8742	1
160	8854	14
160	8873	2
160	8904	24
160	8905	7
160	8961	1
160	9024	1
160	9069	8
160	9226	1
160	9277	1
160	9311	1
160	9535	2
160	9616	1
160	9832	1
160	9912	1
160	10089	1
160	10107	1
160	10131	1
160	10138	3
160	10244	3
160	10327	1
160	10339	1
160	10377	1
160	10483	1
160	10555	1
160	10719	1
160	10748	1
160	10929	1
160	10948	1
160	10954	3
160	10955	7
160	11054	1
160	11074	1
160	11105	2
160	11198	2
160	11321	1
160	11556	1
160	11966	1
160	12025	1
160	12107	7
160	12171	2
160	12245	2
160	12333	1
160	12437	1
160	12454	2
160	12676	1
160	12739	19
160	12992	1
160	13108	2
160	13113	2
160	13257	1
160	13450	2
160	13523	1
160	13563	1
160	13584	1
160	13652	6
160	13796	1
160	13874	1
160	13984	1
160	14014	1
160	14023	2
160	14028	3
160	14116	1
160	14250	1
160	14346	4
160	14408	2
160	14485	1
160	14497	1
160	14509	2
160	14512	4
160	14619	6
160	14626	2
160	14673	7
160	14722	13
160	14742	1
160	14767	11
160	14790	1
160	15053	1
160	15096	1
160	15139	2
160	15183	1
160	15185	1
160	15197	1
160	15278	3
160	15346	15
160	15602	2
160	15641	24
160	15692	1
160	15707	1
160	15957	5
160	16084	1
160	16147	1
160	16360	1
160	16515	1
160	16598	2
160	16707	1
160	16750	1
160	16807	1
160	16811	1
160	17019	4
160	17035	1
160	17119	1
160	17167	3
160	17216	17
160	17254	3
160	17338	2
160	17340	4
160	17497	3
160	17545	1
160	17790	1
160	17811	10
160	17827	2
160	17851	1
160	18078	3
160	18138	1
160	18171	4
160	18279	1
160	18311	1
160	18393	1
160	18407	1
160	18542	2
160	18577	2
160	18589	2
160	18594	1
160	18803	1
160	18834	5
160	19144	1
160	19147	8
160	19151	2
160	19158	1
160	19174	3
160	19182	2
160	19187	1
160	19213	2
160	19273	1
208	212	1
208	247	1
208	673	4
208	761	1
208	1050	2
208	1371	1
208	1621	1
208	2123	1
208	2354	2
208	2365	3
208	2618	1
208	2643	1
208	2699	1
208	2745	1
208	2862	3
208	2891	1
208	2928	1
208	2939	5
208	2969	1
208	3121	2
208	3350	1
208	3374	2
208	3392	1
208	3398	1
208	3704	1
208	3971	1
208	4001	1
208	4021	1
208	4322	1
208	4324	1
208	4435	2
208	4496	1
208	4513	1
208	5026	1
208	5405	1
208	5438	9
208	5503	2
208	5970	1
208	6387	1
208	6490	2
208	6764	1
208	6917	2
208	7039	1
208	7371	1
208	7494	1
208	8153	1
208	8165	1
208	8459	2
208	8463	1
208	8651	2
208	8741	1
208	8763	1
208	8854	3
208	8904	5
208	8905	1
208	9024	1
208	9069	1
